time,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
41,-1.446466597565993,-0.10486494112992104,0.8076963680087315,-2.2398847672933897,-0.4087883673649656,-0.5141063009001239,-1.6666021777363467,1.323799424532273,-4.945781207196433,3.9173812113311124,3292.348998375971
42,-2.026745111489376,0.7053137326167148,0.9118115300296997,-2.09186110327958,0.3800107373055747,-0.5200901251580463,-2.1016093878397877,1.1980962685132692,-4.287710069561874,3.5658156716900478,3252.6374702666617
43,-1.2588276640947473,0.36920256744887736,1.4007089086748323,-2.0210738590013895,0.3641315853812916,-0.10289563504449621,-2.2705897543136766,1.6999638368336805,-4.374635329977759,3.4185068818908384,3345.678348146208
44,-1.120070694090177,0.42951134215640663,1.5794808655579824,-1.4050909736557502,0.7138240689353393,0.27773989744374283,-2.6203618973702847,1.707278706165539,-4.2966960561541825,3.262561869130788,3285.8513865574823
45,-0.948182442968486,0.561319782202073,1.9426376957904263,-1.4798110750319102,0.539334733428159,-0.07606308878799033,-2.9040709352724288,1.9728919687031583,-4.207722064057891,3.3782611913535394,3309.8229137685007
46,-1.4070372172674743,0.019963423566415964,1.4708264973397625,-0.919193918898698,0.7464351910232112,-0.01017665536351807,-3.23316884034993,1.8096320237240913,-4.405706998898668,3.3759986679909706,3268.753696748595
47,-2.101547621462416,-0.15280129409852744,1.3734729634625218,-0.49975359607476,0.9747133540615395,0.4857034241230995,-3.1182448862863414,2.092131749340472,-5.51202835902005,3.5288318586272807,3277.8509452374515
48,-1.9947888590851992,0.3734413356468337,1.3462195086137287,-0.5037732398516599,0.684873360794393,-0.03428039673543293,-3.490587643634003,1.710688608643075,-5.109309460784034,3.557338336903031,3308.0371660788574
49,-2.2084040879899467,0.34919794452835334,1.3108990585575917,-0.7194936800040548,1.036375785589433,-0.4595125481573009,-3.6408905003047156,1.8882022844344886,-5.6647283453203645,3.686457951469366,3264.670919486512
50,-1.95166447774776,0.64173956211338,0.9509275262429199,-1.0561781199586537,1.2805920199756966,-0.396339074889178,-3.4484496393037145,2.151325162087204,-5.35120850222352,3.597329524018158,3322.898683675928
51,-1.9778841028363732,0.5638052663154441,0.7688944840849243,-1.052641379623181,1.8632107227613166,-0.685656167306719,-2.9774278949492023,2.778811039220129,-5.83126031114933,3.516922219401488,3273.0273655998662
52,-1.7679397586396177,0.4200499797075282,0.3936662207552494,-1.1606220767180702,1.9229262415756312,-0.8365207466454941,-2.339216012101749,2.951607097165142,-5.665930312916607,3.7902225664832256,3306.001985615265
53,-1.6563087902805262,0.37964168870468107,0.31385218185057445,-0.6337807682973481,2.0582539995679747,-0.8148944692981714,-2.937467617139533,2.8944127395707007,-6.297748968715455,3.425672002536215,3267.7994179093766
54,-1.6559509532363135,0.605030003063126,0.7705555108973566,-0.6829664863495544,2.356259089960357,-1.1743840307638387,-2.892469860371719,2.917082290841324,-5.907821739683949,3.6038318602785404,3320.8587832918442
55,-1.5692989241560638,0.4364774476307126,0.8268592098831035,-0.5101732231186042,2.0528211759472397,-1.1912459623907827,-2.9711747340176955,2.428789534346944,-5.700671038607575,3.077753347944279,3248.246675665944
56,-1.697724433920437,0.3281859886311154,0.7818895095108591,-0.012804692917828084,1.9893010762366075,-0.9564530407983992,-2.5405837961750883,2.6330668919805484,-5.42690384827758,3.226246224535494,3286.5956855572686
57,-1.5189910758067537,0.22561143729212815,1.331071500887123,-0.16664169320852334,1.8611884652301236,-0.6564428924008304,-2.4696693640137597,2.549689776350965,-5.358976850198298,2.944933965442128,3282.733282475536
58,-1.2712011852968108,-0.18019772585120003,1.2999251246154802,-0.23770652215368995,1.8057188228502716,-0.888108339086886,-2.670488614891075,2.571875492779045,-5.824722436190069,3.085789440660828,3226.0245933106553
59,-1.5345839024069736,-0.21777015790681764,1.2598948109986008,-0.390768146152231,1.9931899607114567,-1.0792299429354477,-3.209625812829953,2.1234049909165025,-6.1751076079709435,3.178163606322051,3254.890674870503
60,-1.8954964642706096,-0.526712445685135,1.0735332427743114,0.04523963375779473,1.925714773189491,-0.7085607737319393,-3.031816711130689,2.32151249354419,-6.578541564046852,2.9033661508601827,3277.380393992998
61,-1.8689879887451064,-0.63135292506698,1.1980247988308743,0.09053266447215196,2.04470056924719,-0.8628371956260209,-3.870773515058807,2.0099244083625223,-6.2185404796352985,3.492137787515154,3235.893511589766
62,-1.2268535556011244,-0.6640837035582274,1.4018704428709503,0.14547406863912443,1.6379146367374775,-1.5009622902253645,-3.9939097464320756,1.536132789589197,-6.224533253329928,3.642900818959341,3255.7282568001056
63,-1.8068030405755573,-0.6190667891141599,1.8859705822441457,0.3555747742175818,2.0511074315971576,-1.1315530444208224,-3.255971793562852,1.3439413600425307,-6.059078376599794,3.5514824731582206,3176.04746978084
64,-1.996001529271925,-0.7168582834392837,1.604842950014216,0.403120895739401,1.6682840439094169,-1.846188184828176,-3.28365810543775,1.1605389468820815,-6.027880104853759,4.075839911519213,3252.67411473906
65,-2.0875771545912887,-0.9025329334483558,2.0172156871875964,0.3464043262002426,1.852549721535254,-2.0432206806343993,-3.121790986615964,0.8659809633347105,-6.41878441761806,4.336147802208106,3215.515534985281
66,-2.32219742020195,-0.5431750672375393,2.5667937592281693,-0.09828178850596396,1.7645583271498653,-1.5892393960993967,-3.011431023269381,1.257875576193631,-6.646233647259771,4.4329954084086625,3201.006169781808
67,-2.23477284027501,-0.4389627155522679,2.7323007090508815,-0.5170595908224236,1.4135067774740435,-1.0204343904241309,-2.9503556822148234,1.335838905137078,-6.709400947198368,4.442431803210271,3204.828391973227
68,-2.5499928751171326,-0.9451756606933798,3.135079089232918,-0.552164608879296,1.6271137975818035,-1.2836563873423321,-2.642508487370041,1.2904488028101324,-6.400781101415671,4.441478085112529,3208.6008678309136
69,-2.754767789963937,-1.2033599844367728,2.6352475617379723,-0.021626425672036893,2.159399907107828,-1.3539939042691034,-2.709273247971126,1.6887911534225586,-6.476958039975372,4.149416596518642,3194.8947503699387
70,-2.420247093274582,-1.056310812015112,1.979920559553962,-0.06284789451687586,2.1816203239558054,-1.4164430153304517,-2.5953971517630308,1.488881571410185,-6.665523220791699,4.291911396096407,3211.982990718907
71,-2.6565587108352666,-1.2385740314971339,2.501372752566991,-0.30111346484162044,2.079018341296793,-1.8996819987044353,-2.5041876808822368,1.8282844793839588,-6.484095739491326,4.659796633035533,3219.9730596004056
72,-2.4724239629752485,-1.253067948997662,2.641570102682932,-0.2935058516782321,2.5110830526950645,-2.070288265223258,-3.025939230409009,1.8677786146825324,-5.83836020494099,4.331665770743362,3197.147601208557
73,-2.650139062784591,-1.3971602576447828,2.596125859301359,-0.44569189732456926,2.0496994506731374,-2.2246672599574477,-3.2578145448831077,1.7769245988737177,-6.279241550610666,4.112185779503184,3166.3012535818602
74,-3.074433709020121,-1.0357149201261697,2.6401341040403405,-0.9798535438362113,2.0276717977698913,-2.3116136431592365,-3.481847836884206,1.404299830058889,-6.163300985549808,3.9900438090690002,3198.9189698150826
75,-2.759423368993324,-0.7373005590117413,2.9485717682960297,-1.5486417809843176,2.58559564805238,-1.708664833314884,-3.3546031853356864,2.1582169190808127,-6.030399322912863,4.104664655841162,3123.8299093520845
76,-3.130736228599584,-0.4125518785799792,3.0637940591425794,-1.7073300444611568,3.1099933706745824,-2.033774969509659,-3.2555141570652855,2.0525867015467485,-6.0862238631342525,4.183482767639344,3127.6702321704197
77,-2.8343811482224326,-0.5583695620960569,2.3096653843769333,-1.469601372373671,3.118768750554037,-2.491340898146365,-2.9846730042625467,2.3043100743399765,-6.4278359651349355,4.953447367044696,3039.1362252773674
78,-3.114149467336437,-0.7420016609312244,2.1475921914626777,-0.9297783868054778,2.8803448240776635,-2.428010350934068,-3.181228229001484,2.0385697331270727,-6.594071701661094,4.800856552524821,3115.3224854530868
79,-2.8944248516235755,-0.4141586583881593,1.8291930885790466,-0.9460201765394434,3.090481715356571,-2.7155546208010657,-3.4302819119160417,1.934709167974399,-7.087919829418209,4.878418311633321,3088.154342483067
80,-3.161806561361963,-0.10952206563402966,1.7156001268338281,-0.8312312149921279,2.9811279010553546,-2.946366711168863,-3.2054790457044766,1.6446523034390366,-7.315422217009645,4.97060948601721,3124.349562727512
81,-3.0186370067550463,-0.23771237324676453,2.3269596721945995,-0.8220574159806655,3.129703175489427,-3.2444134882430244,-3.3098396754593216,1.4226344868720544,-6.924126766699941,5.151315364798706,3063.7366249555425
82,-2.8410151022393326,-0.6938000652750135,2.3045221240934572,-1.3540699581686606,3.050244536235047,-3.4603022191909742,-3.4281820514061216,1.503635782087824,-6.7754690136046944,5.039586977622269,3047.6974717306202
83,-2.5547469477750466,-0.4022804554182687,1.5430988605428713,-1.2664239844103695,2.970782655647038,-3.144649691214467,-3.4384202932718364,1.3990062856628427,-7.347549319737626,4.942149560933917,3121.2551846747656
84,-2.80521796203119,-0.38689364313611796,1.8823651480874029,-1.233342629562891,2.6657721558275917,-3.0303028421964253,-3.361761807783824,1.7624005399637344,-6.517587770050961,4.919259124821684,3051.0693999120167
85,-2.215553081785369,-0.42257979777873694,1.7779393783846285,-0.9308742663717691,2.9644889366646954,-2.8418301193814677,-3.2494320804660672,1.7092684857627969,-6.372332934331063,5.360112280413389,3001.5834813809006
86,-2.6573753524572026,-0.8309024834684694,1.959994259446023,-1.1239042519613174,2.9378451659857143,-2.6314810635891392,-2.8644783675411905,2.2133755028169264,-6.396948811780597,5.267275913909846,2963.7765958617447
87,-2.6254621300206913,-1.113104335422385,1.8134868707921488,-1.6279050520030933,2.7819209186174843,-2.7814987212522433,-2.849712384407374,2.120066214243496,-6.306106525082963,4.968754276714041,2957.194532525237
88,-2.9485001839280693,-0.8409808496982,1.6155416460265302,-1.2400233465140809,2.935750465741174,-2.864419330513959,-2.9416414846497316,1.9632613043740317,-6.044129287004837,5.264826138245401,3015.3365585524825
89,-3.031978422894269,-0.8265643984205007,1.344331166892501,-1.695972613954579,2.3463291373903936,-2.784058408240635,-2.356627920872147,1.6793134435486425,-5.753987682357854,5.249297070000078,2967.655045157711
90,-3.186241990489498,-0.4693741125514001,1.5192676715110922,-2.4982596156519863,2.645392233194639,-3.262126301779336,-2.624648598460162,1.949192170476884,-5.914792759505325,5.364668914973307,2968.829576425009
91,-3.0465611041210914,-1.0563663280203022,1.251964000064488,-2.1219147458516385,2.4333822157954907,-3.1878479652595777,-2.2359458799859095,1.9611554026694002,-6.310129704086469,5.541180522305944,2948.0265761809715
92,-3.359888820591104,-1.4729795974339,0.8247653591569465,-2.1846742205431235,2.4419109543479687,-3.3101281428606497,-2.752049870966287,1.9362819664756608,-6.538362464674958,5.1797049058136615,2902.676996296885
93,-3.2060261809844195,-1.7427883901017125,1.3673399317418622,-1.3075876804811797,2.66423230619073,-3.5135634662486854,-2.591160720590903,1.3605455759292435,-6.669769397787567,5.384748691375855,2889.3336247470647
94,-3.1308561867235896,-2.0513310996781136,1.088077620111972,-1.002083483948671,3.198415873846761,-3.939319312231509,-3.084403455762495,1.5959174112882453,-7.512068905841823,5.333000365381151,2914.9316857858284
95,-3.1394407568834133,-2.1796518643837466,0.6238410586322481,-1.2025776042992558,2.737702265314281,-3.673087853489667,-3.332093906728139,1.6105339181378038,-7.473189435402084,5.39342531996759,2867.654518822485
96,-4.1264905082176915,-2.138892071011358,0.9074495647165045,-1.4235569252961207,2.3873860566133,-3.668245980856646,-3.0604299896095855,1.2703692327710119,-7.834391563010138,5.346628617122917,2848.6627325354966
97,-4.190587765282739,-2.5939096428251016,0.6099879064359888,-1.4795900913208102,2.4184174278142443,-3.707435143625906,-3.2397801426016106,1.3187514693799955,-7.512094444692911,5.981243441743456,2835.463523419115
98,-3.9692309359988696,-2.802747244951587,-0.21321589150928794,-1.5120263430732106,2.299987494728846,-4.127032591112357,-3.1034343094324113,1.143871470464067,-7.32399961114656,5.631769011695235,2830.4607005835956
99,-3.771279769862113,-3.545660556459521,-0.4273367508601615,-1.5491010602183906,2.010002378418999,-3.4620388137721942,-3.2916559955509617,1.640070110005014,-7.640045801741249,5.603530266933188,2853.6919910123015
100,-3.3194464386326796,-3.402337374782487,-0.46360733119031816,-1.3481048277301058,1.7567227262408631,-3.6536085616725185,-3.5683761772416047,1.6549729959079174,-7.6921472146289185,5.717319290049224,2809.261858794908
101,-3.404232894861532,-3.245701096898328,-0.4861088282626306,-1.5437911375128448,1.2443499373146432,-3.7666139604886735,-3.119368094971413,1.6848722429152272,-7.748084800750773,6.078202243882058,2809.645885350495
102,-3.6317039407333294,-3.458250472352574,-0.8442621254739043,-1.642809718990542,1.2377065856109186,-3.102846198914599,-3.4291016276263644,1.9285623022789486,-7.430177836373129,5.727177555383496,2734.91040805834
103,-3.7381514595101,-3.3571422660326555,-1.1233553877353024,-1.7614791785174655,1.4640429527095304,-3.849112127569204,-3.337118161269284,2.0163902710754567,-7.737219237318087,6.06178346038445,2721.2611832255166
104,-3.2971123756793332,-3.7106195870219314,-1.2768103023342903,-1.592915877187434,1.3942337206019215,-4.00979284320779,-3.102033000782592,1.802945971148309,-7.172780173606755,6.130758662421618,2773.126930440578
105,-3.257709307843739,-2.6986024952155,-1.3991757366265158,-1.7173748521046102,1.634479577244947,-3.8074604834291446,-3.374370224993595,1.5107353121844096,-6.98053748997768,5.145678498347248,2733.185848175028
106,-3.668152452856292,-2.5012629310687275,-1.5288164114999847,-2.2488613471388827,2.126256938064396,-4.277954101702784,-3.5100924735005417,1.5291901159666128,-7.05525657886658,5.086067169025606,2713.118533656778
107,-3.6568965641957427,-2.6460905595566935,-1.539135631067692,-2.3605754137960173,1.2331923940244884,-4.034188145496707,-3.860994510751603,0.9221110421353118,-6.577643849883636,4.857523703176044,2683.037365180447
108,-3.6163689691048058,-2.8305977484530995,-1.6179813017025402,-2.0922587043335397,1.1712250620814717,-3.9266255885316004,-3.928122214943882,0.9876622524576348,-6.766012690180382,5.01000134661735,2720.5021936039343
109,-2.979935129164574,-2.2923875624977117,-1.364400308469274,-1.8778188395861384,1.942441357854981,-3.3718502586055727,-4.256994075178089,1.4833376362061794,-6.3513761320394,5.074278597872363,2669.6406525207212
110,-2.849816338374857,-2.141250023328059,-1.2278511493377626,-1.7527013147939197,2.0634010331154315,-2.914008015469916,-4.001067988317958,1.3664995841441474,-6.192566041076227,5.585602320102858,2631.85977076035
111,-2.5346973929913332,-1.9572319001339635,-1.2376851985938089,-2.153202539125808,2.1790932128252503,-3.0231190330446767,-4.182051099868455,1.7231385912503179,-6.110554688558299,5.691958171954086,2617.765259186913
112,-2.9405857178960875,-1.6370612229444745,-1.0642979033457844,-1.77295822638931,2.348899329355562,-3.124351327382243,-4.343456724726098,1.7357073540413086,-5.805490319539754,5.789974110939967,2605.19541977175
113,-3.3299681159117656,-1.3811467024668505,-1.0733538891184748,-1.642117475118134,2.007086740353021,-2.8611428248772546,-4.767390823705759,1.9100712195808565,-5.965471029126608,6.003425728330989,2624.681529914591
114,-3.24792312892556,-1.2901123956158635,-1.6347836236253175,-1.4009122390080788,2.4209572432599025,-3.0702216733163006,-5.049091025409998,1.533987549389042,-5.844708432059069,6.1825420842395395,2602.4932310711442
115,-3.580524055019165,-1.0224695343136596,-1.8151822085416198,-1.6554166585454206,2.7125330928012112,-3.111807269860384,-5.099030682878567,0.7779555765869867,-5.4407139791678905,6.06895572977383,2585.321672431617
116,-4.117104302060656,-0.7733800159575716,-2.106415705358478,-1.5971661464870242,2.860507126419171,-3.353745626029566,-4.912465484031129,0.9527633265881088,-5.385415971919173,6.7075751361741505,2610.792029265127
117,-3.860600885634545,-1.0153645466047818,-1.3760578160769898,-1.6036725229726618,2.9282890780679565,-3.683992988365584,-5.133961427897089,1.27260504907358,-4.954167001529749,6.754928698562521,2554.82500229581
118,-3.993167759193557,-1.399755553333192,-1.5344876484478598,-1.6646638640051092,2.3924661679682995,-3.2723208375064563,-5.009450439204841,1.3948483148547821,-4.403794947147035,6.591889229130823,2530.2947508207694
119,-3.274780155232471,-1.6029103286568096,-1.9868433211306338,-1.9041524565423291,2.2002993497673304,-3.1389747416778135,-4.728502988034258,1.4250506616946943,-4.278300869861788,6.2462425286296375,2536.87618683797
120,-3.7616207474255914,-1.5722999555951023,-1.5627518690176063,-2.2350770347209448,1.7192082069831027,-3.607746075027617,-5.163784698251599,1.9319895247618368,-4.505812546158832,5.897407392722817,2521.206094123584
121,-4.098575481386255,-1.7009293133621506,-1.3160491406171813,-2.2505143114283683,1.6391692664173116,-3.640443115020038,-4.958322240550958,2.2151012478735725,-4.485062901516037,5.832381796066478,2440.4520501470906
122,-4.605160425498646,-1.8774467173818072,-1.5285174726751818,-2.80428878173645,1.8783562276004848,-3.797378206995832,-4.950825226096955,2.4535407971230008,-4.395774218631973,6.283593748221227,2447.767784607744
123,-4.828148410300022,-1.607548467466955,-0.9153314730733378,-3.5103571993403757,1.4692083368377293,-3.459223789695524,-5.076339192169091,2.4547146465350043,-4.366755459698787,5.717356403748525,2491.056291031156
124,-4.746336738619226,-2.310473335607922,-1.2737634720353819,-3.1883288474163494,1.8412439827141098,-3.592505857835338,-4.792009688127662,3.177482936594864,-4.130060848933978,5.79756761109763,2482.125628335572
125,-4.388401475525937,-2.061504130767981,-1.1882147365172926,-3.363575849870903,1.293724971744276,-3.353975984586712,-5.208159426730687,2.94645204342042,-3.715716383884026,5.403266353655078,2438.14528796932
126,-4.787401672909664,-2.06020379019353,-1.7675763019982051,-3.669975832246323,1.124423220141795,-3.818304445395712,-5.500230104687108,3.184722980051548,-3.4120885419587523,5.129248890096724,2421.398861327665
127,-4.589690242126276,-1.736760220990331,-2.2963258707372325,-3.5488390898294058,1.9401105602166313,-3.2892256357655425,-5.235590805729056,3.1668433018182265,-3.9262477927580424,5.464898883398041,2384.1319577266095
128,-4.260214515514816,-1.7001772795003982,-2.24805423946028,-4.267410510084426,1.877618390409141,-3.8459675046026023,-5.2292573778154585,3.4484611661737095,-3.519576724628098,5.414205713729871,2420.425867505251
129,-3.6714457202041397,-1.4067110566414962,-2.379610614396221,-4.372263519806277,2.451457634807943,-3.994762142263048,-5.206199980566358,3.682785547096479,-3.124502110154396,5.557920338183745,2416.9487311584508
130,-3.669970056946972,-1.7902720840058046,-2.752253636162141,-4.464771692679327,2.438371257214786,-4.056593142441757,-5.1363456900063555,4.249357066528599,-2.894036414316813,5.748089375640175,2418.1898717472986
131,-3.4137327725877515,-2.0512696124384817,-2.4373238836530002,-4.884681410793663,2.670696536145115,-4.26240900932642,-5.087859338220738,4.619688252533923,-2.8683230442289416,6.015647115158326,2379.5981211537837
132,-3.6222862612608524,-1.2844278495723442,-1.8947360507527882,-4.743366537260894,2.661426501781782,-4.8385404193879795,-5.172387966186693,4.580504634393598,-3.0768612058003453,5.883799827652555,2364.4939339857365
133,-3.0942073497487534,-1.7017010951375693,-1.6567563827331253,-4.440033117265797,2.527819266227214,-4.948703193351378,-4.875076704279726,4.079673153837343,-2.6692284086575757,5.52977351238135,2403.1559935829628
134,-3.2536290749892762,-1.1974405484902104,-1.2657456379805596,-4.300786799230915,2.8762337074042907,-4.61775318616441,-5.196926937200305,3.9537927038254344,-2.6326290589556653,5.648064193750219,2361.3393132378856
