t,w_m,w_ref,i_d,i_q,v_d_star,v_q_star,T_e,v_a,v_b,v_c
0.00030000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00033000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00035000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00037000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00039000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00041000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00043000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00045000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00047000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00048000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0005200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0005300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0005600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0005700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0006100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0006500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0006600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0006900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0008100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0008200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0008300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0008500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0008600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0008700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0008900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0009100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0009400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0009500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0009600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0009800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0010400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0010500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0010600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0011200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0011300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0011400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0011500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0012000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0012100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0012200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0012300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0012900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0013000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0013100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0013200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0013700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0013800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0013900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0014000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0014500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0014600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0014700000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0014800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0014900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0015300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0015400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0015500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0015600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0015700000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0016200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0016300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0016400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0016500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0016600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0017000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0017100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0017200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0017300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0017400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0017800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0017900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0019000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0019100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0019200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0019500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0019600000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0020700000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0020800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0020900000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0021000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0021100000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0021200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0021300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0022400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0022500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0022600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0022700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0022800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0022900000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0023000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0024000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0024100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0024200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0024300000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0024400000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0024500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0024600000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0024700000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0025700000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0025800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0025900000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0026000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0026100000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0026200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0026300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0026400000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0027300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0027400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0027500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0027600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0027700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0027800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0027900000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0028000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0028100000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0029000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0029100000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0029200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
